stateno,stateab,year,total,land,sea,version
640,"TUR",2007,16,9,7,3.2
640,"TUR",2008,16,9,7,3.2
640,"TUR",2009,16,9,7,3.2
640,"TUR",2010,16,9,7,3.2
640,"TUR",2011,16,9,7,3.2
640,"TUR",2012,16,9,7,3.2
640,"TUR",2013,16,9,7,3.2
640,"TUR",2014,16,9,7,3.2
640,"TUR",2015,16,9,7,3.2
640,"TUR",2016,16,9,7,3.2
645,"IRQ",1932,3,3,0,3.2
645,"IRQ",1933,3,3,0,3.2
645,"IRQ",1934,3,3,0,3.2
645,"IRQ",1935,3,3,0,3.2
645,"IRQ",1936,3,3,0,3.2
645,"IRQ",1937,3,3,0,3.2
645,"IRQ",1938,3,3,0,3.2
645,"IRQ",1939,3,3,0,3.2
645,"IRQ",1940,3,3,0,3.2
645,"IRQ",1941,3,3,0,3.2
645,"IRQ",1942,3,3,0,3.2
645,"IRQ",1943,3,3,0,3.2
645,"IRQ",1944,3,3,0,3.2
645,"IRQ",1945,3,3,0,3.2
645,"IRQ",1946,5,5,0,3.2
645,"IRQ",1947,5,5,0,3.2
645,"IRQ",1948,5,5,0,3.2
645,"IRQ",1949,5,5,0,3.2
645,"IRQ",1950,5,5,0,3.2
645,"IRQ",1951,5,5,0,3.2
645,"IRQ",1952,5,5,0,3.2
645,"IRQ",1953,5,5,0,3.2
645,"IRQ",1954,5,5,0,3.2
645,"IRQ",1955,5,5,0,3.2
645,"IRQ",1956,5,5,0,3.2
645,"IRQ",1957,5,5,0,3.2
645,"IRQ",1958,6,6,0,3.2
645,"IRQ",1959,5,5,0,3.2
645,"IRQ",1960,5,5,0,3.2
645,"IRQ",1961,7,7,0,3.2
645,"IRQ",1962,6,6,0,3.2
645,"IRQ",1963,6,6,0,3.2
645,"IRQ",1964,6,6,0,3.2
645,"IRQ",1965,6,6,0,3.2
645,"IRQ",1966,6,6,0,3.2
645,"IRQ",1967,6,6,0,3.2
645,"IRQ",1968,6,6,0,3.2
645,"IRQ",1969,6,6,0,3.2
645,"IRQ",1970,6,6,0,3.2
645,"IRQ",1971,8,6,2,3.2
645,"IRQ",1972,8,6,2,3.2
645,"IRQ",1973,8,6,2,3.2
645,"IRQ",1974,8,6,2,3.2
645,"IRQ",1975,8,6,2,3.2
645,"IRQ",1976,8,6,2,3.2
645,"IRQ",1977,8,6,2,3.2
645,"IRQ",1978,8,6,2,3.2
645,"IRQ",1979,8,6,2,3.2
645,"IRQ",1980,8,6,2,3.2
645,"IRQ",1981,8,6,2,3.2
645,"IRQ",1982,8,6,2,3.2
645,"IRQ",1983,8,6,2,3.2
645,"IRQ",1984,8,6,2,3.2
645,"IRQ",1985,8,6,2,3.2
645,"IRQ",1986,8,6,2,3.2
645,"IRQ",1987,8,6,2,3.2
645,"IRQ",1988,8,6,2,3.2
645,"IRQ",1989,8,6,2,3.2
645,"IRQ",1990,8,6,2,3.2
645,"IRQ",1991,8,6,2,3.2
645,"IRQ",1992,8,6,2,3.2
645,"IRQ",1993,8,6,2,3.2
645,"IRQ",1994,8,6,2,3.2
645,"IRQ",1995,8,6,2,3.2
645,"IRQ",1996,8,6,2,3.2
645,"IRQ",1997,8,6,2,3.2
645,"IRQ",1998,8,6,2,3.2
645,"IRQ",1999,8,6,2,3.2
645,"IRQ",2000,8,6,2,3.2
645,"IRQ",2001,8,6,2,3.2
645,"IRQ",2002,8,6,2,3.2
645,"IRQ",2003,8,6,2,3.2
645,"IRQ",2004,8,6,2,3.2
645,"IRQ",2005,8,6,2,3.2
645,"IRQ",2006,8,6,2,3.2
645,"IRQ",2007,8,6,2,3.2
645,"IRQ",2008,8,6,2,3.2
645,"IRQ",2009,8,6,2,3.2
645,"IRQ",2010,8,6,2,3.2
645,"IRQ",2011,8,6,2,3.2
645,"IRQ",2012,8,6,2,3.2
645,"IRQ",2013,8,6,2,3.2
645,"IRQ",2014,8,6,2,3.2
645,"IRQ",2015,8,6,2,3.2
645,"IRQ",2016,8,6,2,3.2
651,"EGY",1855,2,1,1,3.2
651,"EGY",1856,2,1,1,3.2
651,"EGY",1857,2,1,1,3.2
651,"EGY",1858,2,1,1,3.2
651,"EGY",1859,2,1,1,3.2
651,"EGY",1860,2,1,1,3.2
651,"EGY",1861,2,1,1,3.2
651,"EGY",1862,2,1,1,3.2
651,"EGY",1863,2,1,1,3.2
651,"EGY",1864,2,1,1,3.2
651,"EGY",1865,2,1,1,3.2
651,"EGY",1866,2,1,1,3.2
651,"EGY",1867,2,1,1,3.2
651,"EGY",1868,2,1,1,3.2
651,"EGY",1869,2,1,1,3.2
651,"EGY",1870,2,1,1,3.2
651,"EGY",1871,2,1,1,3.2
651,"EGY",1872,2,1,1,3.2
651,"EGY",1873,2,1,1,3.2
651,"EGY",1874,2,1,1,3.2
651,"EGY",1875,2,1,1,3.2
651,"EGY",1876,2,1,1,3.2
651,"EGY",1877,2,1,1,3.2
651,"EGY",1878,2,1,1,3.2
651,"EGY",1879,2,1,1,3.2
651,"EGY",1880,2,1,1,3.2
651,"EGY",1881,2,1,1,3.2
651,"EGY",1882,2,1,1,3.2
651,"EGY",1937,3,0,3,3.2
651,"EGY",1938,3,0,3,3.2
651,"EGY",1939,3,0,3,3.2
651,"EGY",1940,3,0,3,3.2
651,"EGY",1941,3,0,3,3.2
651,"EGY",1942,2,0,2,3.2
651,"EGY",1943,2,0,2,3.2
651,"EGY",1944,3,0,3,3.2
651,"EGY",1945,3,0,3,3.2
651,"EGY",1946,6,0,6,3.2
651,"EGY",1947,6,0,6,3.2
651,"EGY",1948,7,1,6,3.2
651,"EGY",1949,7,1,6,3.2
651,"EGY",1950,7,1,6,3.2
651,"EGY",1951,8,2,6,3.2
651,"EGY",1952,8,2,6,3.2
651,"EGY",1953,8,2,6,3.2
651,"EGY",1954,8,2,6,3.2
651,"EGY",1955,8,2,6,3.2
651,"EGY",1956,9,3,6,3.2
651,"EGY",1957,9,3,6,3.2
651,"EGY",1958,13,7,6,3.2
651,"EGY",1959,9,7,2,3.2
651,"EGY",1960,10,7,3,3.2
651,"EGY",1961,15,7,8,3.2
651,"EGY",1962,10,3,7,3.2
651,"EGY",1963,10,3,7,3.2
651,"EGY",1964,10,3,7,3.2
651,"EGY",1965,10,3,7,3.2
651,"EGY",1966,10,3,7,3.2
651,"EGY",1967,11,3,8,3.2
651,"EGY",1968,9,3,6,3.2
651,"EGY",1969,9,3,6,3.2
651,"EGY",1970,9,3,6,3.2
651,"EGY",1971,9,3,6,3.2
651,"EGY",1972,9,3,6,3.2
651,"EGY",1973,9,3,6,3.2
651,"EGY",1974,9,3,6,3.2
651,"EGY",1975,9,3,6,3.2
651,"EGY",1976,9,3,6,3.2
651,"EGY",1977,9,3,6,3.2
651,"EGY",1978,9,3,6,3.2
651,"EGY",1979,9,3,6,3.2
651,"EGY",1980,9,3,6,3.2
651,"EGY",1981,9,3,6,3.2
651,"EGY",1982,11,3,8,3.2
651,"EGY",1983,10,3,7,3.2
651,"EGY",1984,10,3,7,3.2
651,"EGY",1985,10,3,7,3.2
651,"EGY",1986,10,3,7,3.2
651,"EGY",1987,10,3,7,3.2
651,"EGY",1988,10,3,7,3.2
651,"EGY",1989,10,3,7,3.2
651,"EGY",1990,10,3,7,3.2
651,"EGY",1991,10,3,7,3.2
651,"EGY",1992,10,3,7,3.2
651,"EGY",1993,10,3,7,3.2
651,"EGY",1994,10,3,7,3.2
651,"EGY",1995,10,3,7,3.2
651,"EGY",1996,10,3,7,3.2
651,"EGY",1997,10,3,7,3.2
651,"EGY",1998,10,3,7,3.2
651,"EGY",1999,10,3,7,3.2
651,"EGY",2000,10,3,7,3.2
651,"EGY",2001,10,3,7,3.2
651,"EGY",2002,10,3,7,3.2
651,"EGY",2003,10,3,7,3.2
651,"EGY",2004,10,3,7,3.2
651,"EGY",2005,10,3,7,3.2
651,"EGY",2006,10,3,7,3.2
651,"EGY",2007,10,3,7,3.2
651,"EGY",2008,10,3,7,3.2
651,"EGY",2009,10,3,7,3.2
651,"EGY",2010,10,3,7,3.2
651,"EGY",2011,10,3,7,3.2
651,"EGY",2012,10,3,7,3.2
651,"EGY",2013,10,3,7,3.2
651,"EGY",2014,10,3,7,3.2
651,"EGY",2015,10,3,7,3.2
651,"EGY",2016,10,3,7,3.2
652,"SYR",1946,5,4,1,3.2
652,"SYR",1947,5,4,1,3.2
652,"SYR",1948,6,5,1,3.2
652,"SYR",1949,6,5,1,3.2
652,"SYR",1950,6,5,1,3.2
652,"SYR",1951,6,5,1,3.2
652,"SYR",1952,6,5,1,3.2
652,"SYR",1953,6,5,1,3.2
652,"SYR",1954,6,5,1,3.2
652,"SYR",1955,6,5,1,3.2
652,"SYR",1956,6,5,1,3.2
652,"SYR",1957,6,5,1,3.2
652,"SYR",1958,6,5,1,3.2
652,"SYR",1961,7,5,2,3.2
652,"SYR",1962,7,5,2,3.2
652,"SYR",1963,7,5,2,3.2
652,"SYR",1964,7,5,2,3.2
652,"SYR",1965,7,5,2,3.2
652,"SYR",1966,7,5,2,3.2
652,"SYR",1967,7,5,2,3.2
652,"SYR",1968,7,5,2,3.2
652,"SYR",1969,7,5,2,3.2
652,"SYR",1970,7,5,2,3.2
652,"SYR",1971,7,5,2,3.2
652,"SYR",1972,7,5,2,3.2
652,"SYR",1973,7,5,2,3.2
652,"SYR",1974,7,5,2,3.2
652,"SYR",1975,7,5,2,3.2
652,"SYR",1976,7,5,2,3.2
652,"SYR",1977,7,5,2,3.2
652,"SYR",1978,7,5,2,3.2
652,"SYR",1979,7,5,2,3.2
652,"SYR",1980,7,5,2,3.2
652,"SYR",1981,7,5,2,3.2
652,"SYR",1982,7,5,2,3.2
652,"SYR",1983,7,5,2,3.2
652,"SYR",1984,7,5,2,3.2
652,"SYR",1985,7,5,2,3.2
652,"SYR",1986,7,5,2,3.2
652,"SYR",1987,7,5,2,3.2
652,"SYR",1988,7,5,2,3.2
652,"SYR",1989,7,5,2,3.2
652,"SYR",1990,7,5,2,3.2
652,"SYR",1991,7,5,2,3.2
652,"SYR",1992,7,5,2,3.2
652,"SYR",1993,7,5,2,3.2
652,"SYR",1994,7,5,2,3.2
652,"SYR",1995,7,5,2,3.2
652,"SYR",1996,7,5,2,3.2
652,"SYR",1997,7,5,2,3.2
652,"SYR",1998,7,5,2,3.2
652,"SYR",1999,7,5,2,3.2
652,"SYR",2000,7,5,2,3.2
652,"SYR",2001,7,5,2,3.2
652,"SYR",2002,7,5,2,3.2
652,"SYR",2003,7,5,2,3.2
652,"SYR",2004,7,5,2,3.2
652,"SYR",2005,7,5,2,3.2
652,"SYR",2006,7,5,2,3.2
652,"SYR",2007,7,5,2,3.2
652,"SYR",2008,7,5,2,3.2
652,"SYR",2009,7,5,2,3.2
652,"SYR",2010,7,5,2,3.2
652,"SYR",2011,7,5,2,3.2
652,"SYR",2012,7,5,2,3.2
652,"SYR",2013,7,5,2,3.2
652,"SYR",2014,7,5,2,3.2
652,"SYR",2015,7,5,2,3.2
652,"SYR",2016,7,5,2,3.2
660,"LEB",1946,3,1,2,3.2
660,"LEB",1947,3,1,2,3.2
660,"LEB",1948,4,2,2,3.2
660,"LEB",1949,4,2,2,3.2
660,"LEB",1950,4,2,2,3.2
660,"LEB",1951,4,2,2,3.2
660,"LEB",1952,4,2,2,3.2
660,"LEB",1953,4,2,2,3.2
660,"LEB",1954,4,2,2,3.2
660,"LEB",1955,4,2,2,3.2
660,"LEB",1956,4,2,2,3.2
660,"LEB",1957,4,2,2,3.2
660,"LEB",1958,5,3,2,3.2
660,"LEB",1959,3,2,1,3.2
660,"LEB",1960,4,2,2,3.2
660,"LEB",1961,6,3,3,3.2
660,"LEB",1962,5,2,3,3.2
660,"LEB",1963,5,2,3,3.2
660,"LEB",1964,5,2,3,3.2
660,"LEB",1965,5,2,3,3.2
660,"LEB",1966,5,2,3,3.2
660,"LEB",1967,5,2,3,3.2
660,"LEB",1968,5,2,3,3.2
660,"LEB",1969,5,2,3,3.2
660,"LEB",1970,5,2,3,3.2
660,"LEB",1971,5,2,3,3.2
660,"LEB",1972,5,2,3,3.2
660,"LEB",1973,5,2,3,3.2
660,"LEB",1974,5,2,3,3.2
660,"LEB",1975,5,2,3,3.2
660,"LEB",1976,5,2,3,3.2
660,"LEB",1977,5,2,3,3.2
660,"LEB",1978,5,2,3,3.2
660,"LEB",1979,5,2,3,3.2
660,"LEB",1980,5,2,3,3.2
660,"LEB",1981,5,2,3,3.2
660,"LEB",1982,5,2,3,3.2
660,"LEB",1983,5,2,3,3.2
660,"LEB",1984,5,2,3,3.2
660,"LEB",1985,5,2,3,3.2
660,"LEB",1986,5,2,3,3.2
660,"LEB",1987,5,2,3,3.2
660,"LEB",1988,5,2,3,3.2
660,"LEB",1989,5,2,3,3.2
660,"LEB",1990,5,2,3,3.2
660,"LEB",1991,5,2,3,3.2
660,"LEB",1992,5,2,3,3.2
660,"LEB",1993,5,2,3,3.2
660,"LEB",1994,5,2,3,3.2
660,"LEB",1995,5,2,3,3.2
660,"LEB",1996,5,2,3,3.2
660,"LEB",1997,5,2,3,3.2
660,"LEB",1998,5,2,3,3.2
660,"LEB",1999,5,2,3,3.2
660,"LEB",2000,5,2,3,3.2
660,"LEB",2001,5,2,3,3.2
660,"LEB",2002,5,2,3,3.2
660,"LEB",2003,5,2,3,3.2
660,"LEB",2004,5,2,3,3.2
660,"LEB",2005,5,2,3,3.2
660,"LEB",2006,5,2,3,3.2
660,"LEB",2007,5,2,3,3.2
660,"LEB",2008,5,2,3,3.2
660,"LEB",2009,5,2,3,3.2
660,"LEB",2010,5,2,3,3.2
660,"LEB",2011,5,2,3,3.2
660,"LEB",2012,5,2,3,3.2
660,"LEB",2013,5,2,3,3.2
660,"LEB",2014,5,2,3,3.2
660,"LEB",2015,5,2,3,3.2
660,"LEB",2016,5,2,3,3.2
663,"JOR",1946,4,3,1,3.2
663,"JOR",1947,4,3,1,3.2
663,"JOR",1948,5,4,1,3.2
663,"JOR",1949,5,4,1,3.2
663,"JOR",1950,5,4,1,3.2
663,"JOR",1951,5,4,1,3.2
663,"JOR",1952,5,4,1,3.2
663,"JOR",1953,5,4,1,3.2
663,"JOR",1954,5,4,1,3.2
663,"JOR",1955,5,4,1,3.2
663,"JOR",1956,5,4,1,3.2
663,"JOR",1957,5,4,1,3.2
663,"JOR",1958,6,5,1,3.2
663,"JOR",1959,4,4,0,3.2
663,"JOR",1960,4,4,0,3.2
663,"JOR",1961,6,5,1,3.2
663,"JOR",1962,5,4,1,3.2
663,"JOR",1963,5,4,1,3.2
663,"JOR",1964,5,4,1,3.2
663,"JOR",1965,5,4,1,3.2
663,"JOR",1966,5,4,1,3.2
663,"JOR",1967,5,4,1,3.2
663,"JOR",1968,4,4,0,3.2
663,"JOR",1969,4,4,0,3.2
663,"JOR",1970,4,4,0,3.2
663,"JOR",1971,4,4,0,3.2
663,"JOR",1972,4,4,0,3.2
663,"JOR",1973,4,4,0,3.2
663,"JOR",1974,4,4,0,3.2
663,"JOR",1975,4,4,0,3.2
663,"JOR",1976,4,4,0,3.2
663,"JOR",1977,4,4,0,3.2
663,"JOR",1978,4,4,0,3.2
663,"JOR",1979,4,4,0,3.2
663,"JOR",1980,4,4,0,3.2
663,"JOR",1981,4,4,0,3.2
663,"JOR",1982,5,4,1,3.2
663,"JOR",1983,5,4,1,3.2
663,"JOR",1984,5,4,1,3.2
663,"JOR",1985,5,4,1,3.2
663,"JOR",1986,5,4,1,3.2
663,"JOR",1987,5,4,1,3.2
663,"JOR",1988,5,4,1,3.2
663,"JOR",1989,5,4,1,3.2
663,"JOR",1990,5,4,1,3.2
663,"JOR",1991,5,4,1,3.2
663,"JOR",1992,5,4,1,3.2
663,"JOR",1993,5,4,1,3.2
663,"JOR",1994,5,4,1,3.2
663,"JOR",1995,5,4,1,3.2
663,"JOR",1996,5,4,1,3.2
663,"JOR",1997,5,4,1,3.2
663,"JOR",1998,5,4,1,3.2
663,"JOR",1999,5,4,1,3.2
663,"JOR",2000,5,4,1,3.2
663,"JOR",2001,5,4,1,3.2
663,"JOR",2002,5,4,1,3.2
663,"JOR",2003,5,4,1,3.2
663,"JOR",2004,5,4,1,3.2
663,"JOR",2005,5,4,1,3.2
663,"JOR",2006,5,4,1,3.2
663,"JOR",2007,5,4,1,3.2
663,"JOR",2008,5,4,1,3.2
663,"JOR",2009,5,4,1,3.2
663,"JOR",2010,5,4,1,3.2
663,"JOR",2011,5,4,1,3.2
663,"JOR",2012,5,4,1,3.2
663,"JOR",2013,5,4,1,3.2
663,"JOR",2014,5,4,1,3.2
663,"JOR",2015,5,4,1,3.2
663,"JOR",2016,5,4,1,3.2
666,"ISR",1948,6,4,2,3.2
666,"ISR",1949,6,4,2,3.2
666,"ISR",1950,6,4,2,3.2
666,"ISR",1951,6,4,2,3.2
666,"ISR",1952,6,4,2,3.2
666,"ISR",1953,6,4,2,3.2
666,"ISR",1954,6,4,2,3.2
666,"ISR",1955,6,4,2,3.2
666,"ISR",1956,6,4,2,3.2
666,"ISR",1957,6,4,2,3.2
666,"ISR",1958,6,4,2,3.2
666,"ISR",1959,5,3,2,3.2
666,"ISR",1960,6,3,3,3.2
666,"ISR",1961,7,4,3,3.2
666,"ISR",1962,7,4,3,3.2
666,"ISR",1963,7,4,3,3.2
666,"ISR",1964,7,4,3,3.2
666,"ISR",1965,7,4,3,3.2
666,"ISR",1966,7,4,3,3.2
666,"ISR",1967,7,4,3,3.2
666,"ISR",1968,7,4,3,3.2
666,"ISR",1969,7,4,3,3.2
666,"ISR",1970,7,4,3,3.2
666,"ISR",1971,7,4,3,3.2
666,"ISR",1972,7,4,3,3.2
666,"ISR",1973,7,4,3,3.2
666,"ISR",1974,7,4,3,3.2
666,"ISR",1975,7,4,3,3.2
666,"ISR",1976,7,4,3,3.2
666,"ISR",1977,7,4,3,3.2
666,"ISR",1978,7,4,3,3.2
666,"ISR",1979,7,4,3,3.2
666,"ISR",1980,7,4,3,3.2
666,"ISR",1981,7,4,3,3.2
666,"ISR",1982,7,4,3,3.2
666,"ISR",1983,7,4,3,3.2
666,"ISR",1984,7,4,3,3.2
666,"ISR",1985,7,4,3,3.2
666,"ISR",1986,7,4,3,3.2
666,"ISR",1987,7,4,3,3.2
666,"ISR",1988,7,4,3,3.2
666,"ISR",1989,7,4,3,3.2
666,"ISR",1990,7,4,3,3.2
666,"ISR",1991,7,4,3,3.2
666,"ISR",1992,7,4,3,3.2
666,"ISR",1993,7,4,3,3.2
666,"ISR",1994,7,4,3,3.2
666,"ISR",1995,7,4,3,3.2
666,"ISR",1996,7,4,3,3.2
666,"ISR",1997,7,4,3,3.2
666,"ISR",1998,7,4,3,3.2
666,"ISR",1999,7,4,3,3.2
666,"ISR",2000,7,4,3,3.2
666,"ISR",2001,7,4,3,3.2
666,"ISR",2002,7,4,3,3.2
666,"ISR",2003,7,4,3,3.2
666,"ISR",2004,7,4,3,3.2
666,"ISR",2005,7,4,3,3.2
666,"ISR",2006,7,4,3,3.2
666,"ISR",2007,7,4,3,3.2
666,"ISR",2008,7,4,3,3.2
666,"ISR",2009,7,4,3,3.2
666,"ISR",2010,7,4,3,3.2
666,"ISR",2011,7,4,3,3.2
666,"ISR",2012,7,4,3,3.2
666,"ISR",2013,7,4,3,3.2
666,"ISR",2014,7,4,3,3.2
666,"ISR",2015,7,4,3,3.2
666,"ISR",2016,7,4,3,3.2
670,"SAU",1927,2,1,1,3.2
670,"SAU",1928,2,1,1,3.2
670,"SAU",1929,2,1,1,3.2
670,"SAU",1930,2,1,1,3.2
670,"SAU",1931,2,1,1,3.2
670,"SAU",1932,3,2,1,3.2
670,"SAU",1933,3,2,1,3.2
670,"SAU",1934,3,2,1,3.2
670,"SAU",1935,3,2,1,3.2
670,"SAU",1936,3,2,1,3.2
670,"SAU",1937,4,2,2,3.2
670,"SAU",1938,4,2,2,3.2
670,"SAU",1939,4,2,2,3.2
670,"SAU",1940,4,2,2,3.2
670,"SAU",1941,4,2,2,3.2
670,"SAU",1942,4,2,2,3.2
670,"SAU",1943,4,2,2,3.2
670,"SAU",1944,4,2,2,3.2
670,"SAU",1945,4,2,2,3.2
670,"SAU",1946,5,3,2,3.2
670,"SAU",1947,5,3,2,3.2
670,"SAU",1948,6,3,3,3.2
670,"SAU",1949,6,3,3,3.2
670,"SAU",1950,6,3,3,3.2
670,"SAU",1951,6,3,3,3.2
670,"SAU",1952,7,3,4,3.2
670,"SAU",1953,7,3,4,3.2
670,"SAU",1954,7,3,4,3.2
670,"SAU",1955,7,3,4,3.2
670,"SAU",1956,8,3,5,3.2
670,"SAU",1957,8,3,5,3.2
670,"SAU",1958,8,3,5,3.2
670,"SAU",1959,8,3,5,3.2
670,"SAU",1960,8,3,5,3.2
670,"SAU",1961,9,4,5,3.2
670,"SAU",1962,9,4,5,3.2
670,"SAU",1963,9,4,5,3.2
670,"SAU",1964,9,4,5,3.2
670,"SAU",1965,9,4,5,3.2
670,"SAU",1966,9,4,5,3.2
670,"SAU",1967,11,5,6,3.2
670,"SAU",1968,10,5,5,3.2
670,"SAU",1969,10,5,5,3.2
670,"SAU",1970,10,5,5,3.2
670,"SAU",1971,14,8,6,3.2
670,"SAU",1972,14,8,6,3.2
670,"SAU",1973,14,8,6,3.2
670,"SAU",1974,14,8,6,3.2
670,"SAU",1975,14,8,6,3.2
670,"SAU",1976,14,8,6,3.2
670,"SAU",1977,15,8,7,3.2
670,"SAU",1978,15,8,7,3.2
670,"SAU",1979,15,8,7,3.2
670,"SAU",1980,15,8,7,3.2
670,"SAU",1981,15,8,7,3.2
670,"SAU",1982,16,8,8,3.2
670,"SAU",1983,15,8,7,3.2
670,"SAU",1984,15,8,7,3.2
670,"SAU",1985,15,8,7,3.2
670,"SAU",1986,16,9,7,3.2
670,"SAU",1987,15,9,6,3.2
670,"SAU",1988,15,9,6,3.2
670,"SAU",1989,15,9,6,3.2
670,"SAU",1990,16,10,6,3.2
670,"SAU",1991,14,8,6,3.2
670,"SAU",1992,14,8,6,3.2
670,"SAU",1993,15,8,7,3.2
670,"SAU",1994,14,8,6,3.2
670,"SAU",1995,14,8,6,3.2
670,"SAU",1996,14,8,6,3.2
670,"SAU",1997,14,8,6,3.2
670,"SAU",1998,14,8,6,3.2
670,"SAU",1999,14,8,6,3.2
670,"SAU",2000,14,8,6,3.2
670,"SAU",2001,14,8,6,3.2
670,"SAU",2002,14,8,6,3.2
670,"SAU",2003,14,8,6,3.2
670,"SAU",2004,14,8,6,3.2
670,"SAU",2005,14,8,6,3.2
670,"SAU",2006,14,8,6,3.2
670,"SAU",2007,14,8,6,3.2
670,"SAU",2008,14,8,6,3.2
670,"SAU",2009,14,8,6,3.2
670,"SAU",2010,14,8,6,3.2
670,"SAU",2011,14,8,6,3.2
670,"SAU",2012,14,8,6,3.2
670,"SAU",2013,14,8,6,3.2
670,"SAU",2014,14,8,6,3.2
670,"SAU",2015,14,8,6,3.2
670,"SAU",2016,14,8,6,3.2
678,"YAR",1926,0,0,0,3.2
678,"YAR",1927,1,1,0,3.2
678,"YAR",1928,1,1,0,3.2
678,"YAR",1929,1,1,0,3.2
678,"YAR",1930,1,1,0,3.2
678,"YAR",1931,1,1,0,3.2
678,"YAR",1932,1,1,0,3.2
678,"YAR",1933,1,1,0,3.2
678,"YAR",1934,1,1,0,3.2
678,"YAR",1935,1,1,0,3.2
678,"YAR",1936,1,1,0,3.2
678,"YAR",1937,1,1,0,3.2
678,"YAR",1938,1,1,0,3.2
678,"YAR",1939,1,1,0,3.2
678,"YAR",1940,1,1,0,3.2
678,"YAR",1941,1,1,0,3.2
678,"YAR",1942,1,1,0,3.2
678,"YAR",1943,1,1,0,3.2
678,"YAR",1944,1,1,0,3.2
678,"YAR",1945,1,1,0,3.2
678,"YAR",1946,1,1,0,3.2
678,"YAR",1947,1,1,0,3.2
678,"YAR",1948,1,1,0,3.2
678,"YAR",1949,1,1,0,3.2
678,"YAR",1950,1,1,0,3.2
678,"YAR",1951,1,1,0,3.2
678,"YAR",1952,2,1,1,3.2
678,"YAR",1953,2,1,1,3.2
678,"YAR",1954,2,1,1,3.2
678,"YAR",1955,2,1,1,3.2
678,"YAR",1956,3,1,2,3.2
678,"YAR",1957,3,1,2,3.2
678,"YAR",1958,3,1,2,3.2
678,"YAR",1959,3,1,2,3.2
678,"YAR",1960,4,1,3,3.2
678,"YAR",1961,4,1,3,3.2
678,"YAR",1962,4,1,3,3.2
678,"YAR",1963,4,1,3,3.2
678,"YAR",1964,4,1,3,3.2
678,"YAR",1965,4,1,3,3.2
678,"YAR",1966,4,1,3,3.2
678,"YAR",1967,5,2,3,3.2
678,"YAR",1968,5,2,3,3.2
678,"YAR",1969,5,2,3,3.2
678,"YAR",1970,5,2,3,3.2
678,"YAR",1971,5,2,3,3.2
678,"YAR",1972,5,2,3,3.2
678,"YAR",1973,5,2,3,3.2
678,"YAR",1974,5,2,3,3.2
678,"YAR",1975,5,2,3,3.2
678,"YAR",1976,5,2,3,3.2
678,"YAR",1977,6,2,4,3.2
678,"YAR",1978,6,2,4,3.2
678,"YAR",1979,6,2,4,3.2
678,"YAR",1980,6,2,4,3.2
678,"YAR",1981,6,2,4,3.2
678,"YAR",1982,6,2,4,3.2
678,"YAR",1983,6,2,4,3.2
678,"YAR",1984,6,2,4,3.2
678,"YAR",1985,6,2,4,3.2
678,"YAR",1986,6,2,4,3.2
678,"YAR",1987,6,2,4,3.2
678,"YAR",1988,6,2,4,3.2
678,"YAR",1989,6,2,4,3.2
678,"YAR",1990,6,2,4,3.2
679,"YEM",1990,6,2,4,3.2
679,"YEM",1991,6,2,4,3.2
679,"YEM",1992,6,2,4,3.2
679,"YEM",1993,7,2,5,3.2
679,"YEM",1994,6,2,4,3.2
679,"YEM",1995,6,2,4,3.2
679,"YEM",1996,6,2,4,3.2
679,"YEM",1997,6,2,4,3.2
679,"YEM",1998,6,2,4,3.2
679,"YEM",1999,6,2,4,3.2
679,"YEM",2000,6,2,4,3.2
679,"YEM",2001,6,2,4,3.2
679,"YEM",2002,6,2,4,3.2
679,"YEM",2003,6,2,4,3.2
679,"YEM",2004,6,2,4,3.2
679,"YEM",2005,6,2,4,3.2
679,"YEM",2006,6,2,4,3.2
679,"YEM",2007,6,2,4,3.2
679,"YEM",2008,6,2,4,3.2
679,"YEM",2009,6,2,4,3.2
679,"YEM",2010,6,2,4,3.2
679,"YEM",2011,6,2,4,3.2
679,"YEM",2012,6,2,4,3.2
679,"YEM",2013,6,2,4,3.2
679,"YEM",2014,6,2,4,3.2
679,"YEM",2015,6,2,4,3.2
679,"YEM",2016,6,2,4,3.2
680,"YPR",1967,5,2,3,3.2
680,"YPR",1968,5,2,3,3.2
680,"YPR",1969,5,2,3,3.2
680,"YPR",1970,5,2,3,3.2
680,"YPR",1971,6,3,3,3.2
680,"YPR",1972,6,3,3,3.2
680,"YPR",1973,6,3,3,3.2
680,"YPR",1974,6,3,3,3.2
680,"YPR",1975,6,3,3,3.2
680,"YPR",1976,6,3,3,3.2
680,"YPR",1977,7,3,4,3.2
680,"YPR",1978,7,3,4,3.2
680,"YPR",1979,7,3,4,3.2
680,"YPR",1980,7,3,4,3.2
680,"YPR",1981,7,3,4,3.2
680,"YPR",1982,7,3,4,3.2
680,"YPR",1983,7,3,4,3.2
680,"YPR",1984,7,3,4,3.2
680,"YPR",1985,7,3,4,3.2
680,"YPR",1986,7,3,4,3.2
680,"YPR",1987,7,3,4,3.2
680,"YPR",1988,7,3,4,3.2
680,"YPR",1989,7,3,4,3.2
680,"YPR",1990,7,3,4,3.2
690,"KUW",1961,3,2,1,3.2
690,"KUW",1962,3,2,1,3.2
690,"KUW",1963,3,2,1,3.2
690,"KUW",1964,3,2,1,3.2
690,"KUW",1965,3,2,1,3.2
